iter	Passed	Remaining
3220	115527	261076
3221	115563	261039
3222	115594	260992
3223	115625	260946
3224	115774	261164
3225	115809	261127
3226	115841	261083
3227	115873	261037
3228	115903	260989
3229	115935	260944
3230	115966	260896
3231	116007	260873
3232	116038	260826
3233	116070	260782
3234	116102	260736
3235	116134	260692
3236	116166	260648
3237	116206	260621
3238	116241	260584
3239	116272	260537
3240	116303	260490
3241	116334	260443
3242	116367	260399
3243	116398	260353
3244	116429	260306
3245	116461	260261
3246	116491	260213
3247	116520	260162
3248	116550	260112
3249	116580	260064
3250	116611	260017
3251	116643	259972
3252	116674	259926
3253	116706	259881
3254	116737	259834
3255	116767	259786
3256	116948	260073
3257	116983	260034
3258	117015	259990
3259	117046	259944
3260	117079	259900
3261	117112	259858
3262	117149	259825
3263	117181	259781
3264	117230	259773
3265	117260	259725
3266	117290	259676
3267	117322	259632
3268	117352	259583
3269	117385	259539
3270	117435	259535
3271	117467	259490
3272	117499	259447
3273	117530	259400
3274	117563	259356
3275	117594	259311
3276	117626	259267
3277	117657	259218
3278	117687	259170
3279	117717	259122
3280	117748	259076
3281	117780	259030
3282	117811	258984
3283	117846	258945
3284	117879	258903
3285	117910	258857
3286	117942	258812
3287	118059	258955
3288	118095	258919
3289	118128	258878
3290	118160	258832
3291	118191	258785
3292	118223	258741
3293	118253	258693
3294	118284	258646
3295	118315	258600
3296	118346	258553
3297	118377	258506
3298	118409	258461
3299	118439	258414
3300	118470	258367
3301	118501	258320
3302	118533	258276
3303	118564	258230
3304	118597	258187
3305	118631	258146
3306	118663	258102
3307	118700	258069
3308	118765	258097
3309	118817	258095
3310	118849	258052
3311	118880	258005
3312	118912	257961
3313	118943	257913
3314	118989	257901
3315	119023	257860
3316	119055	257816
3317	119172	257955
3318	119206	257915
3319	119236	257867
3320	119266	257819
3321	119296	257769
3322	119327	257722
3323	119358	257677
3324	119388	257628
3325	119421	257585
3326	119452	257538
3327	119483	257492
3328	119515	257449
3329	119563	257439
3330	119596	257395
3331	119633	257362
3332	119676	257341
3333	119707	257295
3334	119738	257250
3335	119770	257205
3336	119803	257162
3337	119835	257119
3338	119867	257073
3339	119899	257029
3340	119932	256987
3341	119961	256937
3342	119993	256892
3343	120023	256844
3344	120054	256798
3345	120087	256756
3346	120118	256709
3347	120148	256661
3348	120178	256612
3349	120361	256890
3350	120394	256848
3351	120440	256833
3352	120470	256786
3353	120513	256764
3354	120550	256730
3355	120581	256684
3356	120611	256635
3357	120641	256587
3358	120673	256542
3359	120704	256497
3360	120735	256451
3361	120766	256404
3362	120798	256361
3363	120839	256334
3364	120870	256288
3365	120902	256244
3366	120933	256198
3367	120966	256155
3368	120997	256109
3369	121042	256092
3370	121075	256049
3371	121106	256004
3372	121140	255964
3373	121172	255919
3374	121203	255874
3375	121235	255830
3376	121266	255784
3377	121297	255737
3378	121329	255692
3379	121446	255827
3380	121493	255815
3381	121524	255769
3382	121556	255725
3383	121588	255681
3384	121619	255635
3385	121650	255588
3386	121679	255537
3387	121708	255488
3388	121739	255441
3389	121769	255393
3390	121801	255347
3391	121843	255325
3392	121875	255280
3393	121906	255235
3394	121942	255198
3395	121973	255153
3396	122005	255107
3397	122034	255058
3398	122064	255009
3399	122098	254969
3400	122130	254926
3401	122161	254880
3402	122193	254836
3403	122224	254790
3404	122256	254745
3405	122287	254699
3406	122319	254654
3407	122349	254608
3408	122381	254563
3409	122415	254524
3410	122447	254480
3411	122547	254576
3412	122608	254592
3413	122643	254554
3414	122674	254508
3415	122706	254464
3416	122738	254421
3417	122775	254387
3418	122810	254350
3419	122845	254310
3420	122876	254265
3421	122923	254252
3422	123000	254301
3423	123037	254267
3424	123074	254233
3425	123106	254189
3426	123137	254144
3427	123170	254102
3428	123203	254060
3429	123237	254019
3430	123266	253970
3431	123297	253924
3432	123328	253877
3433	123359	253832
3434	123394	253793
3435	123426	253750
3436	123459	253707
3437	123490	253661
3438	123520	253613
3439	123551	253568
3440	123583	253524
3441	123768	253793
3442	123807	253763
3443	123841	253724
3444	123873	253679
3445	123904	253634
3446	123934	253586
3447	123964	253538
3448	123997	253495
3449	124028	253450
3450	124063	253411
3451	124094	253365
3452	124125	253320
3453	124163	253288
3454	124194	253242
3455	124225	253195
3456	124261	253159
3457	124291	253112
3458	124323	253067
3459	124355	253023
3460	124385	252976
3461	124417	252931
3462	124447	252884
3463	124479	252839
3464	124509	252791
3465	124539	252743
3466	124568	252693
3467	124599	252648
3468	124636	252614
3469	124679	252592
3470	124723	252572
3471	124770	252559
3472	124897	252708
3473	124931	252667
3474	124965	252627
3475	125005	252600
3476	125039	252559
3477	125070	252514
3478	125119	252503
3479	125156	252471
3480	125188	252426
3481	125217	252377
3482	125248	252330
3483	125279	252285
3484	125310	252239
3485	125343	252197
3486	125379	252161
3487	125429	252153
3488	125470	252127
3489	125501	252082
3490	125532	252036
3491	125564	251991
3492	125595	251946
3493	125626	251900
3494	125656	251851
3495	125687	251806
3496	125717	251758
3497	125749	251715
3498	125782	251672
3499	125814	251629
3500	125847	251586
3501	125876	251536
3502	126006	251689
3503	126042	251652
3504	126074	251608
3505	126108	251570
3506	126142	251529
3507	126173	251484
3508	126203	251436
3509	126235	251392
3510	126267	251348
3511	126297	251299
3512	126327	251252
3513	126360	251210
3514	126392	251165
3515	126431	251136
3516	126464	251095
3517	126499	251058
3518	126532	251014
3519	126565	250973
3520	126596	250928
3521	126639	250906
3522	126689	250897
3523	126719	250850
3524	126762	250828
3525	126796	250787
3526	126830	250748
3527	126879	250737
3528	126911	250694
3529	126943	250649
3530	126975	250606
3531	127006	250561
3532	127208	250852
3533	127246	250820
3534	127278	250776
3535	127311	250734
3536	127353	250711
3537	127390	250676
3538	127428	250643
3539	127462	250603
3540	127520	250610
3541	127564	250591
3542	127596	250546
3543	127627	250501
3544	127675	250488
3545	127717	250464
3546	127755	250433
3547	127787	250387
3548	127818	250342
3549	127851	250301
3550	127881	250253
3551	127914	250210
3552	127945	250164
3553	127997	250161
3554	128030	250118
3555	128061	250073
3556	128093	250028
3557	128125	249984
3558	128156	249939
3559	128189	249896
3560	128219	249849
3561	128349	249996
3562	128382	249955
3563	128414	249910
3564	128444	249863
3565	128516	249897
3566	128548	249852
3567	128579	249807
3568	128610	249760
3569	128639	249712
3570	128671	249667
3571	128701	249620
3572	128744	249598
3573	128794	249589
3574	128827	249547
3575	128862	249508
3576	128893	249463
3577	128925	249419
3578	128957	249376
3579	128988	249330
3580	129019	249284
3581	129052	249241
3582	129084	249198
3583	129117	249155
3584	129149	249113
3585	129182	249071
3586	129215	249029
3587	129250	248991
3588	129284	248951
3589	129316	248907
3590	129349	248865
3591	129475	249003
3592	129509	248963
3593	129540	248917
3594	129572	248873
3595	129606	248833
3596	129640	248793
3597	129671	248746
3598	129713	248722
3599	129747	248682
3600	129781	248643
3601	129817	248607
3602	129860	248583
3603	129894	248543
3604	129927	248502
3605	129965	248469
3606	130002	248436
3607	130036	248395
3608	130068	248351
3609	130116	248338
3610	130149	248296
3611	130182	248255
3612	130216	248215
3613	130251	248176
3614	130287	248141
3615	130321	248100
3616	130365	248080
3617	130399	248040
3618	130443	248020
3619	130695	248392
3620	130741	248376
3621	130778	248341
3622	130814	248305
3623	130848	248266
3624	130887	248235
3625	130925	248202
3626	130963	248169
3627	131029	248190
3628	131066	248155
3629	131107	248129
3630	131148	248103
3631	131185	248067
3632	131235	248058
3633	131270	248019
3634	131318	248005
3635	131353	247966
3636	131405	247960
3637	131454	247948
3638	131499	247930
3639	131532	247887
3640	131564	247843
3641	131605	247818
3642	131641	247780
3643	131685	247759
3644	131802	247876
3645	131861	247882
3646	131896	247844
3647	131927	247798
3648	131957	247749
3649	131987	247701
3650	132017	247655
3651	132048	247608
3652	132079	247562
3653	132120	247535
3654	132150	247489
3655	132181	247441
3656	132211	247394
3657	132242	247348
3658	132276	247308
3659	132340	247325
3660	132382	247300
3661	132420	247267
3662	132453	247225
3663	132485	247181
3664	132518	247139
3665	132550	247094
3666	132581	247049
3667	132613	247005
3668	132645	246962
3669	132678	246919
3670	132712	246879
3671	132744	246834
3672	132774	246787
3673	132805	246741
3674	132944	246897
3675	132979	246858
3676	133011	246814
3677	133061	246804
3678	133094	246762
3679	133128	246721
3680	133159	246676
3681	133190	246629
3682	133245	246629
3683	133321	246667
3684	133355	246626
3685	133391	246590
3686	133425	246549
3687	133455	246501
3688	133503	246487
3689	133536	246444
3690	133568	246401
3691	133599	246355
3692	133630	246309
3693	133661	246263
3694	133692	246218
3695	133724	246173
3696	133753	246125
3697	133784	246079
3698	133815	246034
3699	133846	245988
3700	133876	245939
3701	133915	245909
3702	133946	245864
3703	134133	246103
3704	134168	246065
3705	134201	246023
3706	134231	245976
3707	134263	245931
3708	134294	245886
3709	134327	245845
3710	134361	245804
3711	134396	245765
3712	134427	245721
3713	134471	245698
3714	134503	245654
3715	134534	245607
3716	134564	245561
3717	134600	245524
3718	134631	245478
3719	134662	245432
3720	134692	245385
3721	134723	245339
3722	134755	245296
3723	134787	245252
3724	134817	245204
3725	134847	245158
3726	134879	245112
3727	134911	245069
3728	134942	245024
3729	134973	244979
3730	135005	244934
3731	135035	244888
3732	135066	244841
3733	135098	244797
3734	135130	244755
3735	135259	244886
3736	135294	244848
3737	135326	244804
3738	135359	244762
3739	135392	244720
3740	135430	244686
3741	135461	244641
3742	135503	244616
3743	135534	244570
3744	135566	244527
3745	135598	244482
3746	135627	244434
3747	135658	244388
3748	135690	244343
3749	135722	244300
3750	135754	244256
3751	135785	244210
3752	135816	244165
3753	135847	244120
3754	135878	244074
3755	135908	244026
3756	135938	243980
3757	135970	243936
3758	136001	243890
3759	136031	243844
3760	136063	243799
3761	136094	243754
3762	136125	243709
3763	136155	243661
3764	136185	243614
3765	136216	243569
3766	136247	243524
3767	136460	243802
3768	136497	243768
3769	136530	243726
3770	136564	243686
3771	136594	243639
3772	136645	243630
3773	136678	243587
3774	136708	243539
3775	136738	243493
3776	136769	243447
3777	136802	243405
3778	136833	243359
3779	136864	243314
3780	136902	243281
3781	136936	243241
3782	136968	243197
3783	136998	243150
3784	137029	243105
3785	137060	243059
3786	137091	243014
3787	137122	242968
3788	137153	242923
3789	137183	242875
3790	137212	242827
3791	137242	242780
3792	137273	242734
3793	137303	242687
3794	137334	242643
3795	137368	242601
3796	137401	242559
3797	137433	242516
3798	137463	242470
3799	137587	242588
3800	137620	242547
3801	137650	242499
3802	137683	242456
3803	137714	242411
3804	137745	242367
3805	137776	242321
3806	137807	242276
3807	137838	242231
3808	137868	242183
3809	137899	242138
3810	137930	242092
3811	137986	242091
3812	138015	242043
3813	138062	242024
3814	138093	241980
3815	138125	241936
3816	138157	241893
3817	138188	241847
3818	138220	241804
3819	138251	241759
3820	138283	241715
3821	138328	241694
3822	138366	241661
3823	138399	241620
3824	138430	241575
3825	138461	241529
3826	138493	241486
3827	138524	241440
3828	138555	241395
3829	138586	241351
3830	138717	241479
3831	138753	241442
3832	138790	241408
3833	138820	241361
3834	138851	241316
3835	138882	241270
3836	138932	241257
3837	138980	241242
3838	139011	241196
3839	139051	241166
3840	139094	241143
3841	139124	241096
3842	139164	241066
3843	139201	241030
3844	139235	240990
3845	139268	240949
3846	139304	240912
3847	139355	240901
3848	139400	240880
3849	139438	240848
3850	139469	240803
3851	139502	240760
3852	139558	240758
3853	139589	240713
3854	139622	240671
3855	139653	240626
3856	139684	240582
3857	139715	240536
3858	139918	240787
3859	139959	240758
3860	139989	240711
3861	140018	240664
3862	140049	240618
3863	140079	240571
3864	140111	240527
3865	140144	240485
3866	140174	240438
3867	140204	240392
3868	140236	240347
3869	140267	240303
3870	140299	240259
3871	140333	240219
3872	140369	240182
3873	140405	240145
3874	140435	240099
3875	140466	240054
3876	140497	240008
3877	140529	239964
3878	140559	239918
3879	140590	239873
3880	140619	239824
3881	140650	239779
3882	140680	239733
3883	140711	239687
3884	140740	239639
3885	140771	239593
3886	140814	239570
3887	140845	239524
3888	140877	239481
3889	140928	239470
3890	141064	239603
3891	141102	239569
3892	141144	239542
3893	141186	239517
3894	141234	239500
3895	141305	239522
3896	141366	239527
3897	141406	239498
3898	141441	239459
3899	141474	239418
3900	141506	239375
3901	141542	239337
3902	141573	239293
3903	141604	239248
3904	141635	239203
3905	141668	239161
3906	141701	239118
3907	141731	239072
3908	141763	239027
3909	141795	238984
3910	141825	238937
3911	141860	238899
3912	141891	238855
3913	141922	238810
3914	141953	238765
3915	141984	238720
3916	142015	238675
3917	142046	238630
3918	142185	238765
3919	142220	238727
3920	142252	238684
3921	142285	238641
3922	142322	238606
3923	142359	238572
3924	142396	238536
3925	142429	238494
3926	142460	238449
3927	142491	238404
3928	142521	238358
3929	142553	238314
3930	142584	238269
3931	142653	238288
3932	142688	238250
3933	142725	238214
3934	142762	238179
3935	142800	238145
3936	142838	238112
3937	142876	238078
3938	142909	238037
3939	142946	238002
3940	142997	237991
3941	143048	237979
3942	143088	237947
3943	143155	237964
3944	143196	237934
3945	143428	238224
3946	143475	238205
3947	143526	238193
3948	143558	238149
3949	143596	238115
3950	143635	238083
3951	143674	238052
3952	143717	238027
3953	143804	238073
3954	143844	238043
3955	143889	238021
3956	143920	237976
3957	143951	237931
3958	143982	237885
3959	144012	237839
3960	144044	237795
3961	144075	237750
3962	144109	237708
3963	144166	237707
3964	144199	237665
3965	144230	237620
3966	144261	237574
3967	144292	237530
3968	144328	237492
3969	144361	237450
3970	144393	237407
3971	144424	237362
3972	144556	237483
3973	144591	237444
3974	144621	237397
3975	144651	237351
3976	144682	237305
3977	144713	237260
3978	144745	237216
3979	144788	237190
3980	144820	237147
3981	144852	237104
3982	144884	237060
3983	144916	237017
3984	144948	236972
3985	144989	236945
3986	145055	236956
3987	145093	236922
3988	145123	236876
3989	145156	236834
3990	145191	236795
3991	145230	236764
3992	145269	236731
3993	145319	236717
3994	145354	236677
3995	145403	236663
3996	145438	236624
3997	145472	236583
3998	145505	236541
3999	145538	236499
4000	145734	236723
4001	145789	236716
4002	145821	236673
4003	145855	236631
4004	145887	236589
4005	145921	236549
4006	145955	236508
4007	145986	236463
4008	146017	236418
4009	146048	236372
4010	146080	236328
4011	146111	236284
4012	146143	236240
4013	146174	236195
4014	146208	236155
4015	146240	236111
4016	146278	236077
4017	146314	236040
4018	146352	236007
4019	146385	235964
4020	146416	235919
4021	146448	235876
4022	146480	235832
4023	146512	235788
4024	146543	235743
4025	146574	235698
4026	146605	235654
4027	146640	235614
4028	146671	235570
4029	146702	235524
4030	146875	235707
4031	146910	235669
4032	146946	235631
4033	146998	235620
4034	147031	235579
4035	147062	235533
4036	147093	235487
4037	147125	235443
4038	147157	235401
4039	147189	235356
4040	147220	235311
4041	147251	235267
4042	147284	235225
4043	147320	235187
4044	147370	235173
4045	147401	235128
4046	147433	235084
4047	147464	235040
4048	147495	234994
4049	147525	234948
4050	147556	234903
4051	147600	234878
4052	147631	234833
4053	147661	234786
4054	147690	234739
4055	147726	234700
4056	147767	234672
4057	147801	234631
4058	147868	234643
4059	148011	234776
4060	148046	234738
4061	148080	234698
4062	148114	234656
4063	148149	234618
4064	148182	234577
4065	148220	234542
4066	148255	234503
4067	148291	234467
4068	148329	234432
4069	148363	234393
4070	148397	234351
4071	148451	234342
4072	148488	234307
4073	148522	234267
4074	148557	234229
4075	148594	234192
4076	148629	234154
4077	148662	234113
4078	148712	234097
4079	148749	234061
4080	148787	234028
4081	148817	233980
4082	148847	233934
4083	148897	233919
4084	148938	233889
4085	148968	233843
4086	149017	233826
4087	149259	234113
4088	149299	234082
4089	149338	234049
4090	149371	234006
4091	149401	233959
4092	149429	233910
4093	149482	233900
4094	149512	233853
4095	149544	233808
4096	149575	233763
4097	149605	233718
4098	149636	233672
4099	149667	233627
4100	149699	233583
4101	149731	233539
4102	149764	233498
4103	149796	233454
4104	149827	233409
4105	149857	233363
4106	149887	233317
4107	149919	233273
4108	149950	233228
4109	149982	233184
4110	150013	233140
4111	150045	233095
4112	150076	233050
4113	150106	233004
4114	150136	232958
4115	150169	232915
4116	150200	232870
4117	150230	232824
4118	150408	233006
4119	150445	232971
4120	150477	232927
4121	150509	232883
4122	150549	232853
4123	150581	232810
4124	150626	232785
4125	150657	232740
4126	150687	232694
4127	150717	232648
4128	150749	232604
4129	150781	232560
4130	150811	232515
4131	150843	232470
4132	150883	232439
4133	150913	232394
4134	150943	232347
4135	150975	232304
4136	151006	232258
4137	151038	232214
4138	151069	232170
4139	151101	232126
4140	151132	232081
4141	151163	232036
4142	151195	231993
4143	151225	231947
4144	151255	231901
4145	151289	231860
4146	151324	231822
4147	151357	231780
4148	151388	231734
4149	151418	231689
4150	151548	231795
4151	151582	231754
4152	151613	231710
4153	151644	231665
4154	151673	231616
4155	151703	231571
4156	151736	231528
4157	151767	231484
4158	151798	231439
4159	151828	231391
4160	151873	231368
4161	151904	231323
4162	151935	231279
4163	151966	231234
4164	152012	231212
4165	152043	231167
4166	152073	231121
4167	152106	231079
4168	152138	231035
4169	152170	230992
4170	152202	230949
4171	152233	230904
4172	152275	230876
4173	152316	230847
4174	152365	230828
4175	152415	230812
4176	152448	230771
4177	152479	230726
4178	152538	230723
4179	152731	230924
4180	152789	230919
4181	152854	230927
4182	152887	230885
4183	152921	230843
4184	152952	230799
4185	152984	230756
4186	153013	230708
4187	153043	230662
4188	153075	230617
4189	153106	230573
4190	153164	230569
4191	153197	230527
4192	153230	230485
4193	153266	230448
4194	153304	230414
4195	153338	230372
4196	153369	230328
4197	153399	230281
4198	153430	230236
4199	153461	230191
4200	153491	230146
4201	153522	230100
4202	153551	230052
4203	153600	230035
4204	153644	230010
4205	153675	229965
4206	153706	229919
4207	153739	229878
4208	153883	230002
4209	153918	229963
4210	153957	229930
4211	154004	229909
4212	154089	229944
4213	154136	229924
4214	154167	229880
4215	154199	229836
4216	154232	229794
4217	154265	229752
4218	154297	229708
4219	154331	229668
4220	154365	229628
4221	154396	229582
4222	154424	229534
4223	154460	229497
4224	154492	229453
4225	154523	229408
4226	154555	229365
4227	154586	229320
4228	154616	229274
4229	154645	229225
4230	154678	229183
4231	154712	229144
4232	154744	229100
4233	154774	229054
4234	154805	229010
4235	154835	228963
4236	154864	228915
4237	154894	228870
4238	155095	229075
4239	155130	229036
4240	155162	228993
4241	155193	228948
4242	155230	228912
4243	155263	228871
4244	155295	228827
4245	155328	228786
4246	155385	228778
4247	155416	228734
4248	155483	228742
4249	155515	228699
4250	155546	228654
4251	155594	228634
4252	155623	228586
4253	155652	228538
4254	155682	228493
4255	155711	228445
4256	155744	228403
4257	155776	228359
4258	155807	228314
4259	155838	228270
4260	155869	228225
4261	155900	228180
4262	155931	228136
4263	155964	228094
4264	156013	228076
4265	156044	228031
4266	156076	227988
4267	156107	227943
4268	156251	228063
4269	156288	228028
4270	156323	227988
4271	156358	227948
4272	156415	227942
4273	156464	227923
4274	156494	227877
4275	156524	227832
4276	156554	227785
4277	156586	227742
4278	156635	227723
4279	156698	227725
4280	156740	227697
4281	156775	227657
4282	156839	227661
4283	156875	227623
4284	156912	227586
4285	156946	227546
4286	156979	227505
4287	157012	227463
4288	157046	227423
4289	157080	227382
4290	157116	227344
4291	157163	227322
4292	157196	227281
4293	157226	227235
4294	157443	227458
4295	157492	227440
4296	157526	227400
4297	157557	227355
4298	157588	227310
4299	157620	227266
4300	157649	227219
4301	157692	227192
4302	157725	227149
4303	157756	227105
4304	157788	227062
4305	157821	227018
4306	157852	226974
4307	157884	226932
4308	157919	226892
4309	157949	226846
4310	157980	226801
4311	158040	226797
4312	158071	226753
4313	158101	226707
4314	158132	226663
4315	158165	226620
4316	158196	226576
4317	158227	226531
4318	158260	226489
4319	158296	226452
4320	158330	226411
4321	158380	226393
4322	158415	226354
4323	158448	226312
4324	158602	226443
4325	158636	226403
4326	158669	226361
4327	158703	226321
4328	158738	226282
4329	158772	226241
4330	158805	226199
4331	158838	226157
4332	158871	226115
4333	158939	226123
4334	158970	226078
4335	159001	226034
4336	159043	226005
4337	159077	225964
4338	159108	225919
4339	159139	225875
4340	159172	225834
4341	159235	225833
4342	159268	225792
4343	159303	225752
4344	159338	225714
4345	159381	225687
4346	159414	225643
4347	159446	225601
4348	159477	225557
4349	159508	225512
4350	159567	225507
4351	159700	225605
4352	159767	225612
4353	159805	225577
4354	159834	225530
4355	159864	225484
4356	159893	225436
4357	159923	225389
4358	159953	225344
4359	159985	225300
4360	160016	225255
4361	160045	225208
4362	160076	225163
4363	160107	225119
4364	160139	225075
4365	160169	225029
4366	160203	224988
4367	160236	224947
4368	160268	224904
4369	160303	224864
4370	160337	224824
4371	160372	224785
4372	160403	224741
4373	160435	224697
4374	160464	224650
4375	160494	224604
4376	160525	224559
4377	160555	224513
4378	160586	224469
4379	160617	224424
4380	160648	224380
4381	160681	224337
4382	160712	224293
4383	160744	224250
4384	160945	224442
4385	160979	224401
4386	161010	224357
4387	161041	224312
4388	161071	224267
4389	161102	224222
4390	161132	224176
4391	161166	224136
4392	161199	224094
4393	161230	224049
4394	161262	224006
4395	161297	223967
4396	161330	223925
4397	161394	223926
4398	161432	223891
4399	161464	223848
4400	161499	223808
4401	161530	223764
4402	161580	223746
4403	161610	223700
4404	161670	223696
4405	161704	223655
4406	161766	223654
4407	161799	223612
4408	161831	223569
4409	161861	223522
4410	161891	223477
4411	161929	223442
4412	161959	223396
4413	162100	223502
4414	162133	223461
4415	162165	223417
4416	162195	223372
4417	162227	223328
4418	162259	223285
4419	162292	223243
4420	162323	223199
4421	162355	223155
4422	162388	223113
4423	162420	223070
4424	162450	223025
4425	162479	222978
4426	162508	222931
4427	162540	222886
4428	162572	222844
4429	162604	222801
4430	162635	222757
4431	162666	222712
4432	162698	222668
4433	162729	222624
4434	162762	222582
4435	162793	222538
4436	162824	222493
4437	162854	222447
4438	162885	222403
4439	162917	222359
4440	162948	222315
4441	162978	222269
4442	163009	222225
4443	163040	222180
4444	163070	222135
4445	163102	222092
4446	163314	222294
4447	163349	222255
4448	163382	222213
4449	163412	222168
4450	163441	222119
4451	163471	222074
4452	163500	222027
4453	163531	221982
4454	163562	221938
4455	163593	221893
4456	163624	221849
4457	163656	221805
4458	163687	221761
4459	163720	221720
4460	163753	221678
4461	163805	221662
4462	163835	221616
4463	163865	221571
4464	163897	221527
4465	163929	221484
4466	163960	221439
4467	163992	221396
4468	164022	221351
4469	164052	221305
4470	164083	221261
4471	164115	221218
4472	164147	221175
4473	164180	221133
4474	164212	221091
4475	164246	221050
4476	164279	221008
4477	164378	221055
4478	164510	221146
4479	164543	221104
4480	164573	221059
4481	164602	221012
4482	164633	220968
4483	164664	220924
4484	164696	220880
4485	164754	220872
4486	164788	220831
4487	164818	220785
4488	164848	220740
4489	164879	220696
4490	164909	220651
4491	164942	220608
4492	164977	220570
4493	165008	220525
4494	165039	220480
4495	165068	220434
4496	165100	220390
4497	165131	220346
4498	165162	220302
4499	165195	220260
4500	165225	220215
4501	165259	220175
4502	165293	220133
4503	165324	220090
4504	165355	220046
4505	165387	220002
4506	165418	219958
4507	165453	219919
4508	165601	220031
4509	165638	219994
4510	165670	219951
4511	165700	219906
4512	165731	219861
4513	165762	219816
4514	165794	219773
4515	165824	219728
4516	165855	219684
4517	165887	219640
4518	165918	219597
4519	165949	219552
4520	166006	219542
4521	166037	219498
4522	166071	219458
4523	166103	219415
4524	166134	219371
4525	166167	219329
4526	166230	219326
4527	166277	219304
4528	166314	219267
4529	166346	219225
4530	166378	219181
4531	166408	219136
4532	166439	219092
4533	166470	219047
4534	166501	219003
4535	166530	218956
4536	166561	218912
4537	166596	218873
4538	166818	219080
4539	166853	219040
4540	166887	219000
4541	166917	218955
4542	166948	218910
4543	166977	218863
4544	167008	218819
4545	167039	218775
4546	167068	218728
4547	167100	218685
4548	167132	218642
4549	167162	218597
4550	167192	218551
4551	167222	218506
4552	167256	218465
4553	167290	218426
4554	167330	218393
4555	167364	218352
4556	167418	218337
4557	167450	218296
4558	167483	218253
4559	167515	218211
4560	167551	218173
4561	167583	218129
4562	167612	218083
4563	167641	218036
4564	167675	217996
4565	167709	217955
4566	167742	217915
4567	167775	217873
4568	167809	217832
4569	167942	217920
4570	168007	217920
4571	168039	217878
4572	168072	217836
4573	168105	217795
4574	168139	217754
4575	168172	217712
4576	168205	217671
4577	168239	217631
4578	168276	217594
4579	168310	217554
4580	168344	217514
4581	168377	217472
4582	168412	217432
4583	168452	217400
4584	168493	217369
4585	168523	217324
4586	168553	217278
4587	168586	217237
4588	168627	217205
4589	168684	217194
4590	168719	217156
4591	168752	217114
4592	168783	217069
4593	168813	217024
4594	168844	216980
4595	168874	216935
4596	168906	216892
4597	168937	216848
4598	168998	216843
4599	169212	217033
4600	169248	216995
4601	169284	216957
4602	169318	216916
4603	169350	216875
4604	169382	216832
4605	169413	216786
4606	169444	216743
4607	169475	216698
4608	169506	216654
4609	169537	216611
4610	169568	216566
4611	169599	216522
4612	169630	216478
4613	169662	216435
4614	169695	216394
4615	169735	216361
4616	169770	216322
4617	169800	216276
4618	169830	216231
4619	169859	216185
4620	169910	216166
4621	169968	216156
4622	170002	216116
4623	170033	216072
4624	170067	216031
4625	170098	215987
4626	170128	215942
4627	170160	215898
4628	170191	215854
4629	170344	215965
4630	170382	215930
4631	170417	215891
4632	170451	215851
4633	170482	215806
4634	170513	215762
4635	170545	215719
4636	170576	215676
4637	170606	215630
4638	170640	215590
4639	170671	215545
4640	170703	215503
4641	170734	215459
4642	170765	215415
4643	170797	215372
4644	170830	215331
4645	170861	215287
4646	170894	215245
4647	170925	215201
4648	170979	215186
4649	171012	215144
4650	171045	215102
4651	171077	215060
4652	171109	215017
4653	171139	214972
4654	171170	214928
4655	171202	214885
4656	171235	214844
4657	171268	214803
4658	171305	214766
4659	171336	214722
4660	171516	214865
4661	171592	214876
4662	171625	214834
4663	171656	214791
4664	171688	214748
4665	171719	214704
4666	171749	214659
4667	171780	214615
4668	171811	214571
4669	171841	214525
4670	171872	214481
4671	171902	214436
4672	171933	214391
4673	171961	214345
4674	171991	214299
4675	172023	214257
4676	172068	214230
4677	172099	214186
4678	172130	214142
4679	172161	214098
4680	172192	214054
4681	172225	214012
4682	172257	213969
4683	172290	213928
4684	172322	213885
4685	172353	213841
4686	172384	213797
4687	172449	213795
4688	172478	213749
4689	172508	213704
4690	172539	213660
4691	172571	213618
4692	172720	213720
4693	172753	213678
4694	172784	213634
4695	172813	213587
4696	172844	213543
4697	172875	213500
4698	172907	213456
4699	172938	213413
4700	172969	213370
4701	173001	213326
4702	173032	213282
4703	173063	213238
4704	173101	213203
4705	173131	213158
4706	173177	213132
4707	173210	213091
4708	173243	213050
4709	173277	213009
4710	173309	212967
4711	173340	212923
4712	173371	212879
4713	173404	212837
4714	173439	212799
4715	173469	212753
4716	173499	212709
4717	173531	212665
4718	173561	212621
4719	173591	212575
4720	173622	212531
4721	173654	212489
4722	173688	212449
4723	173721	212407
4724	173939	212592
4725	173974	212553
4726	174010	212516
4727	174043	212474
4728	174075	212431
4729	174107	212388
4730	174137	212344
4731	174168	212300
4732	174201	212259
4733	174238	212221
4734	174272	212182
4735	174305	212140
4736	174339	212099
4737	174370	212055
4738	174402	212014
4739	174438	211975
4740	174470	211932
4741	174502	211890
4742	174533	211846
4743	174564	211802
4744	174594	211757
4745	174625	211713
4746	174655	211668
4747	174686	211624
4748	174715	211579
4749	174746	211535
4750	174777	211491
4751	174808	211447
4752	174839	211403
4753	174869	211359
4754	174903	211318
4755	174935	211275
4756	175094	211386
4757	175140	211360
4758	175172	211318
4759	175204	211275
4760	175237	211234
4761	175270	211192
4762	175303	211151
4763	175335	211108
4764	175365	211064
4765	175415	211043
4766	175448	211002
4767	175481	210960
4768	175513	210917
4769	175546	210876
4770	175580	210836
4771	175612	210793
4772	175643	210749
4773	175706	210744
