iter	RMSE
3219	12223.30706
3220	12221.93633
3221	12219.37266
3222	12216.51582
3223	12213.59504
3224	12211.52916
3225	12208.57372
3226	12205.68753
3227	12205.50464
3228	12203.01766
3229	12200.40148
3230	12199.43507
3231	12195.56667
3232	12192.42512
3233	12190.64496
3234	12188.36471
3235	12186.48501
3236	12183.7079
3237	12181.77086
3238	12180.43536
3239	12176.84235
3240	12174.12985
3241	12173.60983
3242	12173.47126
3243	12170.89686
3244	12169.7586
3245	12168.65868
3246	12167.06251
3247	12165.27861
3248	12162.43674
3249	12161.90745
3250	12161.25025
3251	12161.0241
3252	12160.54087
3253	12158.44565
3254	12155.13324
3255	12151.64843
3256	12148.4187
3257	12145.25094
3258	12143.95554
3259	12142.20961
3260	12141.47317
3261	12140.24201
3262	12138.67579
3263	12136.76212
3264	12135.38253
3265	12133.2102
3266	12130.02112
3267	12129.84355
3268	12127.79587
3269	12127.0054
3270	12126.607
3271	12124.59029
3272	12122.77975
3273	12120.76991
3274	12119.48889
3275	12117.11241
3276	12112.27395
3277	12109.04317
3278	12108.25753
3279	12105.89898
3280	12102.09809
3281	12100.23765
3282	12099.64105
3283	12097.70692
3284	12095.84521
3285	12092.20321
3286	12091.44457
3287	12090.38753
3288	12089.3387
3289	12087.89791
3290	12086.68578
3291	12085.36358
3292	12082.71836
3293	12081.80397
3294	12080.45672
3295	12080.19473
3296	12079.90789
3297	12078.29838
3298	12076.82381
3299	12075.05152
3300	12071.25838
3301	12070.04685
3302	12067.56028
3303	12065.49306
3304	12062.44492
3305	12058.7751
3306	12056.94901
3307	12054.12221
3308	12053.42414
3309	12053.2132
3310	12050.41037
3311	12048.68018
3312	12046.84511
3313	12044.16868
3314	12042.5662
3315	12041.19882
3316	12037.93069
3317	12036.99572
3318	12035.60894
3319	12032.17243
3320	12030.52864
3321	12026.92352
3322	12025.29057
3323	12023.94014
3324	12023.07689
3325	12022.37469
3326	12020.48178
3327	12019.5658
3328	12018.52384
3329	12016.39665
3330	12016.17856
3331	12016.08715
3332	12015.98891
3333	12013.62621
3334	12012.75647
3335	12011.97171
3336	12010.63257
3337	12008.43616
3338	12003.68152
3339	12003.39647
3340	12002.65266
3341	11999.37983
3342	11998.65189
3343	11995.89439
3344	11995.63988
3345	11992.37568
3346	11990.62329
3347	11988.8841
3348	11985.3761
3349	11984.92309
3350	11981.58487
3351	11980.76903
3352	11977.22625
3353	11975.53582
3354	11974.06848
3355	11972.323
3356	11968.72073
3357	11965.36125
3358	11965.18843
3359	11964.2466
3360	11962.95358
3361	11961.14809
3362	11959.46358
3363	11957.91394
3364	11956.57546
3365	11954.36235
3366	11954.16875
3367	11953.53481
3368	11950.36559
3369	11947.23086
3370	11946.26307
3371	11941.50585
3372	11937.80729
3373	11935.78527
3374	11934.0539
3375	11931.22597
3376	11930.52653
3377	11928.27047
3378	11927.2825
3379	11925.67511
3380	11921.7459
3381	11919.51705
3382	11918.81836
3383	11915.62266
3384	11912.79079
3385	11911.1557
3386	11909.27547
3387	11908.25109
3388	11906.27852
3389	11904.43512
3390	11901.26947
3391	11901.10212
3392	11900.76324
3393	11899.00748
3394	11897.06265
3395	11892.69748
3396	11891.28141
3397	11888.09834
3398	11885.35338
3399	11882.87264
3400	11881.50364
3401	11881.30362
3402	11880.63071
3403	11879.47867
3404	11876.94133
3405	11873.95552
3406	11870.6907
3407	11869.69883
3408	11869.51711
3409	11866.80084
3410	11866.5746
3411	11862.80202
3412	11859.09117
3413	11859.01753
3414	11856.83262
3415	11855.38658
3416	11853.27749
3417	11851.34155
3418	11848.68011
3419	11846.93682
3420	11843.51583
3421	11842.62317
3422	11841.40487
3423	11839.14519
3424	11836.9286
3425	11835.49491
3426	11833.5765
3427	11833.33873
3428	11831.53815
3429	11829.26986
3430	11826.5745
3431	11825.5504
3432	11820.67379
3433	11817.01723
3434	11814.9851
3435	11812.92838
3436	11810.59721
3437	11809.30782
3438	11807.94786
3439	11805.4741
3440	11804.97562
3441	11801.94668
3442	11801.761
3443	11800.06054
3444	11798.43378
3445	11797.76984
3446	11794.31696
3447	11793.05954
3448	11790.26495
3449	11789.00464
3450	11786.25423
3451	11783.4913
3452	11782.6571
3453	11781.69133
3454	11778.47197
3455	11777.91123
3456	11776.88023
3457	11775.14534
3458	11773.8236
3459	11773.22111
3460	11770.14829
3461	11767.32085
3462	11765.51621
3463	11765.15193
3464	11761.16566
3465	11758.64551
3466	11756.64481
3467	11753.33868
3468	11752.81551
3469	11750.01059
3470	11747.4097
3471	11746.063
3472	11743.35174
3473	11741.33287
3474	11738.70815
3475	11738.2166
3476	11737.7447
3477	11736.3519
3478	11734.105
3479	11731.82543
3480	11730.87541
3481	11727.16736
3482	11725.89693
3483	11724.71074
3484	11721.72613
3485	11720.83184
3486	11718.86397
3487	11716.33958
3488	11715.59311
3489	11713.76559
3490	11712.32605
3491	11711.90901
3492	11711.81204
3493	11710.50705
3494	11708.01839
3495	11706.24105
3496	11703.18121
3497	11703.09692
3498	11701.4122
3499	11699.41279
3500	11697.7849
3501	11693.89326
3502	11691.66455
3503	11688.75315
3504	11687.79851
3505	11685.68678
3506	11684.06906
3507	11683.08291
3508	11681.35042
3509	11679.5409
3510	11679.43343
3511	11675.73206
3512	11674.62782
3513	11671.59805
3514	11669.6118
3515	11668.63275
3516	11667.62183
3517	11667.4617
3518	11665.85163
3519	11664.92387
3520	11664.84037
3521	11664.34123
3522	11663.02892
3523	11659.82413
3524	11657.57659
3525	11656.93636
3526	11656.18779
3527	11654.05051
3528	11651.63763
3529	11650.12054
3530	11647.86929
3531	11646.86616
3532	11644.60392
3533	11640.87168
3534	11637.31418
3535	11635.74538
3536	11634.04355
3537	11633.70857
3538	11631.11274
3539	11630.24059
3540	11628.28487
3541	11626.99039
3542	11626.46282
3543	11625.05608
3544	11624.7865
3545	11624.1008
3546	11623.92682
3547	11621.78449
3548	11621.23264
3549	11619.68086
3550	11618.14698
3551	11617.20501
3552	11616.27265
3553	11614.03067
3554	11612.75088
3555	11610.13324
3556	11609.17026
3557	11606.85848
3558	11605.15451
3559	11603.30294
3560	11601.25498
3561	11598.7427
3562	11595.89209
3563	11594.04465
3564	11591.17822
3565	11588.87957
3566	11587.27523
3567	11586.37022
3568	11585.1747
3569	11583.73965
3570	11583.57099
3571	11581.7806
3572	11580.92016
3573	11580.16634
3574	11576.85318
3575	11574.92373
3576	11572.46479
3577	11570.95728
3578	11570.10268
3579	11568.50208
3580	11563.87932
3581	11563.12628
3582	11560.80641
3583	11559.85005
3584	11559.26249
3585	11558.0942
3586	11556.91231
3587	11556.8088
3588	11556.18873
3589	11556.13441
3590	11553.44839
3591	11551.13801
3592	11549.62988
3593	11546.65531
3594	11545.23065
3595	11543.8772
3596	11541.87231
3597	11539.4218
3598	11538.66356
3599	11536.70107
3600	11535.83246
3601	11533.2155
3602	11531.99618
3603	11531.3277
3604	11529.95971
3605	11527.74157
3606	11527.41096
3607	11526.50337
3608	11525.4037
3609	11524.02261
3610	11523.47139
3611	11522.48805
3612	11522.14013
3613	11520.06326
3614	11518.03932
3615	11517.93898
3616	11517.76403
3617	11517.71617
3618	11517.52828
3619	11515.51985
3620	11511.55955
3621	11511.15443
3622	11509.7956
3623	11506.91352
3624	11506.66508
3625	11504.24597
3626	11503.13568
3627	11503.04347
3628	11500.31435
3629	11498.84087
3630	11495.70067
3631	11493.05581
3632	11492.31956
3633	11489.38495
3634	11487.93055
3635	11487.22635
3636	11487.06322
3637	11484.6236
3638	11481.51116
3639	11480.12795
3640	11478.70187
3641	11476.44128
3642	11475.44995
3643	11475.19334
3644	11473.49116
3645	11471.6526
3646	11468.2653
3647	11468.14482
3648	11465.35742
3649	11462.99302
3650	11462.13848
3651	11460.65857
3652	11460.59243
3653	11458.21986
3654	11457.10384
3655	11454.78021
3656	11451.05214
3657	11448.09489
3658	11446.36385
3659	11445.95665
3660	11445.12211
3661	11443.73184
3662	11443.32815
3663	11442.10522
3664	11440.2267
3665	11438.39219
3666	11437.76752
3667	11437.61003
3668	11436.65195
3669	11435.15352
3670	11433.74776
3671	11432.40516
3672	11429.62442
3673	11427.35482
3674	11427.22106
3675	11423.81264
3676	11421.95035
3677	11421.26848
3678	11418.41071
3679	11417.10353
3680	11417.05444
3681	11415.6535
3682	11415.31661
3683	11414.68295
3684	11413.17524
3685	11412.22313
3686	11410.68416
3687	11409.78102
3688	11409.10927
3689	11406.981
3690	11405.50297
3691	11405.32192
3692	11403.85485
3693	11402.94236
3694	11400.49936
3695	11398.5476
3696	11396.18328
3697	11393.43833
3698	11391.50444
3699	11387.7812
3700	11384.23925
3701	11382.58042
3702	11381.31199
3703	11381.05724
3704	11379.74788
3705	11379.56745
3706	11378.29602
3707	11376.51583
3708	11375.72946
3709	11375.16018
3710	11373.23615
3711	11371.88154
3712	11371.81711
3713	11370.41655
3714	11370.04278
3715	11368.29834
3716	11366.80882
3717	11365.54325
3718	11363.42156
3719	11362.31717
3720	11360.5766
3721	11359.71238
3722	11357.25494
3723	11355.78281
3724	11352.9181
3725	11351.88276
3726	11349.592
3727	11349.19316
3728	11347.78196
3729	11345.85579
3730	11343.44464
3731	11342.54236
3732	11340.33504
3733	11339.1069
3734	11337.68418
3735	11337.53337
3736	11336.57634
3737	11336.5087
3738	11335.14595
3739	11333.9449
3740	11332.8578
3741	11330.49266
3742	11329.9995
3743	11328.49066
3744	11327.95428
3745	11326.57381
3746	11324.50373
3747	11323.09528
3748	11322.32996
3749	11319.7665
3750	11319.55659
3751	11318.00345
3752	11313.83527
3753	11313.22557
3754	11312.3961
3755	11309.74905
3756	11308.91305
3757	11307.63633
3758	11306.60884
3759	11304.55652
3760	11303.39659
3761	11302.23141
3762	11301.78509
3763	11298.1317
3764	11297.97495
3765	11297.0887
3766	11295.87752
3767	11293.98837
3768	11291.61311
3769	11291.57509
3770	11289.22726
3771	11287.89373
3772	11286.48996
3773	11286.22728
3774	11285.59523
3775	11283.31443
3776	11281.94319
3777	11280.12881
3778	11277.19235
3779	11277.10356
3780	11275.14206
3781	11273.67201
3782	11273.57501
3783	11273.34266
3784	11272.57733
3785	11270.88311
3786	11268.45778
3787	11266.40446
3788	11265.61965
3789	11262.2689
3790	11260.70319
3791	11258.47376
3792	11257.83078
3793	11255.33062
3794	11252.28596
3795	11250.59458
3796	11250.32028
3797	11250.18343
3798	11247.67793
3799	11246.23356
3800	11245.83373
3801	11242.20358
3802	11241.18971
3803	11240.28326
3804	11240.13809
3805	11238.10535
3806	11237.21293
3807	11235.09331
3808	11233.938
3809	11233.70739
3810	11233.4785
3811	11230.34454
3812	11228.05911
3813	11226.35792
3814	11224.78699
3815	11223.41621
3816	11222.09469
3817	11219.02188
3818	11216.2558
3819	11214.49076
3820	11214.2357
3821	11212.39012
3822	11210.87091
3823	11209.565
3824	11206.09552
3825	11205.47235
3826	11205.37065
3827	11203.17196
3828	11200.87431
3829	11199.20262
3830	11199.11178
3831	11198.93177
3832	11198.19847
3833	11197.69075
3834	11196.05471
3835	11195.87476
3836	11193.49593
3837	11191.58671
3838	11190.47417
3839	11190.29545
3840	11189.36237
3841	11186.86135
3842	11184.39289
3843	11182.98184
3844	11181.88939
3845	11180.09213
3846	11179.59723
3847	11179.41872
3848	11177.37769
3849	11176.37034
3850	11173.53015
3851	11172.09895
3852	11168.62322
3853	11167.04371
3854	11166.02378
3855	11164.56599
3856	11163.7412
3857	11162.0363
3858	11160.90954
3859	11158.821
3860	11158.16578
3861	11155.53966
3862	11154.55623
3863	11151.5963
3864	11151.50821
3865	11150.92483
3866	11148.83581
3867	11148.67672
3868	11148.51313
3869	11147.80054
3870	11145.54168
3871	11145.44122
3872	11143.78873
3873	11143.43533
3874	11141.81189
3875	11140.00689
3876	11137.64713
3877	11137.50068
3878	11135.43319
3879	11134.38365
3880	11133.528
3881	11133.33823
3882	11131.62261
3883	11131.4415
3884	11128.50205
3885	11127.74636
3886	11126.39278
3887	11124.68968
3888	11124.62224
3889	11123.25797
3890	11121.93617
3891	11121.22917
3892	11120.70311
3893	11119.19751
3894	11118.26727
3895	11118.23727
3896	11115.44078
3897	11113.98812
3898	11112.6364
3899	11112.48157
3900	11111.6118
3901	11110.88141
3902	11110.59389
3903	11109.04311
3904	11106.96953
3905	11104.13002
3906	11103.68127
3907	11102.32371
3908	11102.25192
3909	11101.30613
3910	11098.80247
3911	11096.84219
3912	11094.42317
3913	11092.84704
3914	11090.92446
3915	11090.54559
3916	11089.93391
3917	11088.11656
3918	11085.79293
3919	11085.10203
3920	11084.50601
3921	11083.23313
3922	11081.35455
3923	11080.34283
3924	11077.56951
3925	11076.52171
3926	11076.45777
3927	11073.98841
3928	11073.80807
3929	11072.9893
3930	11072.77458
3931	11072.59495
3932	11070.58497
3933	11069.31348
3934	11066.92513
3935	11064.41748
3936	11063.74333
3937	11063.61081
3938	11062.78177
3939	11060.60548
3940	11060.45081
3941	11059.45887
3942	11059.20935
3943	11058.67416
3944	11058.31224
3945	11056.88975
3946	11055.83086
3947	11054.04144
3948	11052.82019
3949	11051.73867
3950	11049.74017
3951	11047.55986
3952	11046.24724
3953	11043.80446
3954	11041.6742
3955	11037.42304
3956	11035.95278
3957	11034.10667
3958	11032.03076
3959	11030.91807
3960	11030.40381
3961	11028.33368
3962	11028.01945
3963	11027.30368
3964	11026.28121
3965	11025.15838
3966	11024.71299
3967	11022.54134
3968	11022.51235
3969	11021.29057
3970	11020.1816
3971	11017.87556
3972	11017.17152
3973	11016.49607
3974	11012.54215
3975	11011.70444
3976	11010.88024
3977	11010.85247
3978	11010.49822
3979	11009.39978
3980	11007.97028
3981	11007.84123
3982	11006.24209
3983	11005.34383
3984	11001.4934
3985	10998.69858
3986	10996.60649
3987	10995.91408
3988	10993.80629
3989	10992.57593
3990	10990.02961
3991	10988.75979
3992	10988.45162
3993	10987.36289
3994	10985.24122
3995	10984.8316
3996	10983.19596
3997	10982.19665
3998	10980.55576
3999	10978.32925
4000	10975.49662
4001	10975.11559
4002	10974.27228
4003	10974.23508
4004	10971.67673
4005	10970.21397
4006	10969.71034
4007	10968.4237
4008	10966.79705
4009	10965.43332
4010	10964.43061
4011	10963.52586
4012	10961.97809
4013	10960.69325
4014	10959.4188
4015	10956.74142
4016	10954.62319
4017	10953.81877
4018	10951.20507
4019	10947.36688
4020	10945.98641
4021	10943.44857
4022	10941.30974
4023	10941.25379
4024	10941.00301
4025	10940.00797
4026	10938.70943
4027	10937.45823
4028	10935.24811
4029	10933.72378
4030	10933.61216
4031	10933.1444
4032	10931.99802
4033	10930.63745
4034	10927.52967
4035	10924.47669
4036	10921.30408
4037	10921.07498
4038	10921.02257
4039	10919.58393
4040	10918.09121
4041	10917.52235
4042	10917.02148
4043	10914.96989
4044	10913.64549
4045	10910.80092
4046	10909.81286
4047	10908.77256
4048	10906.67576
4049	10905.5027
4050	10903.37785
4051	10901.20815
4052	10900.22676
4053	10899.42042
4054	10897.69766
4055	10894.85703
4056	10893.97224
4057	10893.57799
4058	10893.30788
4059	10893.16355
4060	10890.77842
4061	10890.59089
4062	10889.24075
4063	10888.62249
4064	10887.76671
4065	10887.15067
4066	10887.03704
4067	10884.62173
4068	10882.44771
4069	10880.89371
4070	10880.18767
4071	10879.92408
4072	10878.9501
4073	10877.03273
4074	10876.51756
4075	10875.72011
4076	10874.47701
4077	10873.12389
4078	10872.50245
4079	10872.25623
4080	10870.68684
4081	10869.2397
4082	10868.99049
4083	10868.3927
4084	10866.58021
4085	10863.41069
4086	10862.83517
4087	10861.54576
4088	10859.38683
4089	10857.78565
4090	10855.66235
4091	10852.87234
4092	10849.16452
4093	10846.81162
4094	10845.58899
4095	10845.47846
4096	10845.33838
4097	10843.29717
4098	10843.14848
4099	10840.86032
4100	10839.58665
4101	10836.90893
4102	10836.05722
4103	10833.88019
4104	10833.79735
4105	10833.57806
4106	10832.34791
4107	10831.66232
4108	10830.4014
4109	10829.30409
4110	10827.81856
4111	10827.12268
4112	10825.83512
4113	10824.08919
4114	10822.46022
4115	10820.49207
4116	10820.07045
4117	10818.33272
4118	10817.07577
4119	10816.62825
4120	10816.47121
4121	10816.26186
4122	10814.98849
4123	10814.54011
4124	10811.77653
4125	10811.22051
4126	10810.46209
4127	10810.20273
4128	10809.11682
4129	10806.94316
4130	10805.17481
4131	10803.76309
4132	10800.7921
4133	10799.94243
4134	10797.44708
4135	10796.78877
4136	10795.6498
4137	10793.39554
4138	10792.90508
4139	10791.43237
4140	10790.89569
4141	10790.7649
4142	10790.42726
4143	10788.1822
4144	10786.57835
4145	10786.07421
4146	10785.25439
4147	10784.36299
4148	10783.98355
4149	10781.68169
4150	10781.48841
4151	10780.30391
4152	10777.9477
4153	10776.87334
4154	10773.47939
4155	10771.14248
4156	10770.87988
4157	10769.57099
4158	10766.85253
4159	10765.39804
4160	10764.02764
4161	10762.5105
4162	10761.87489
4163	10760.52079
4164	10759.57186
4165	10757.52748
4166	10757.02758
4167	10756.52571
4168	10755.51163
4169	10753.59639
4170	10753.21289
4171	10752.05132
4172	10750.71171
4173	10748.58194
4174	10747.67642
4175	10746.60973
4176	10745.1935
4177	10742.70331
4178	10740.55925
4179	10739.09566
4180	10737.64399
4181	10737.03593
4182	10736.40242
4183	10734.39753
4184	10734.12812
4185	10732.07936
4186	10729.32237
4187	10728.43251
4188	10727.65029
4189	10727.5101
4190	10725.54231
4191	10725.17265
4192	10724.17587
4193	10721.99509
4194	10719.69633
4195	10718.20484
4196	10715.25556
4197	10714.25514
4198	10711.72505
4199	10711.60628
4200	10711.5734
4201	10710.11667
4202	10707.94589
4203	10707.45941
4204	10706.56305
4205	10705.91615
4206	10705.4467
4207	10705.04148
4208	10703.54705
4209	10702.64901
4210	10700.98117
4211	10700.72967
4212	10699.66297
4213	10697.71686
4214	10695.92186
4215	10695.11406
4216	10694.03118
4217	10692.06297
4218	10691.22985
4219	10690.23981
4220	10686.89495
4221	10684.04511
4222	10681.71794
4223	10680.59426
4224	10680.51246
4225	10678.94565
4226	10678.75652
4227	10677.96241
4228	10677.10362
4229	10674.42991
4230	10674.19326
4231	10673.72292
4232	10672.90659
4233	10672.16489
4234	10671.2351
4235	10670.05891
4236	10667.9183
4237	10665.94497
4238	10663.51628
4239	10661.78911
4240	10660.83932
4241	10659.977
4242	10656.49952
4243	10655.75142
4244	10654.64457
4245	10652.74135
4246	10651.62131
4247	10650.50113
4248	10649.18365
4249	10649.07158
4250	10647.59181
4251	10646.85185
4252	10644.20362
4253	10641.52228
4254	10641.46226
4255	10638.76169
4256	10638.282
4257	10636.08483
4258	10635.98898
4259	10634.80699
4260	10634.26018
4261	10632.12727
4262	10631.6039
4263	10631.14491
4264	10630.36067
4265	10629.77598
4266	10629.67499
4267	10629.13788
4268	10628.95037
4269	10627.33732
4270	10626.71477
4271	10626.19661
4272	10623.33128
4273	10622.2674
4274	10619.80287
4275	10617.7945
4276	10616.73725
4277	10614.97561
4278	10613.83067
4279	10611.92337
4280	10611.7872
4281	10609.68719
4282	10608.26661
4283	10606.20735
4284	10603.71455
4285	10602.01851
4286	10599.99343
4287	10598.38494
4288	10596.74706
4289	10596.13301
4290	10595.28134
4291	10594.91897
4292	10593.21741
4293	10592.07499
4294	10591.53962
4295	10590.29477
4296	10589.63031
4297	10587.02127
4298	10586.75337
4299	10586.70663
4300	10584.06544
4301	10581.51523
4302	10580.39267
4303	10580.28907
4304	10579.02533
4305	10578.33596
4306	10576.77014
4307	10574.38574
4308	10574.0915
4309	10573.51312
4310	10572.88592
4311	10571.69543
4312	10569.75544
4313	10568.56239
4314	10567.6422
4315	10566.87264
4316	10566.77587
4317	10565.57419
4318	10564.04569
4319	10562.2955
4320	10561.40981
4321	10559.46926
4322	10557.55309
4323	10556.90924
4324	10555.61233
4325	10555.51312
4326	10554.72045
4327	10552.55607
4328	10552.28874
4329	10552.04992
4330	10550.11754
4331	10549.87335
4332	10548.61841
4333	10548.53416
4334	10546.43412
4335	10546.40954
4336	10543.9247
4337	10542.95548
4338	10541.24693
4339	10540.36524
4340	10539.36743
4341	10538.01403
4342	10537.21353
4343	10536.05634
4344	10535.62817
4345	10533.93075
4346	10533.27446
4347	10532.42014
4348	10531.53791
4349	10530.38448
4350	10528.94882
4351	10528.84889
4352	10527.72077
4353	10526.82736
4354	10523.36986
4355	10521.50248
4356	10519.77931
4357	10517.55462
4358	10515.36957
4359	10515.31377
4360	10513.77923
4361	10512.18029
4362	10511.95291
4363	10510.6262
4364	10509.68347
4365	10506.97101
4366	10505.55497
4367	10505.32939
4368	10502.99855
4369	10502.19169
4370	10501.38828
4371	10500.24969
4372	10497.95865
4373	10497.49393
4374	10496.36953
4375	10494.93936
4376	10492.74801
4377	10491.81805
4378	10491.19197
4379	10490.7637
4380	10490.71585
4381	10489.99058
4382	10487.08849
4383	10485.94011
4384	10483.04989
4385	10482.82526
4386	10481.61347
4387	10480.15945
4388	10478.42616
4389	10478.16351
4390	10476.19519
4391	10473.97974
4392	10472.96598
4393	10472.86694
4394	10471.58807
4395	10470.31072
4396	10468.73536
4397	10468.66027
4398	10468.39174
4399	10467.80155
4400	10466.67618
4401	10463.51539
4402	10462.48276
4403	10461.0116
4404	10459.40119
4405	10458.37936
4406	10456.88686
4407	10456.2201
4408	10455.3553
4409	10454.62519
4410	10454.51697
4411	10453.58934
4412	10453.35331
4413	10451.10829
4414	10448.46468
4415	10446.83839
4416	10446.24907
4417	10444.98627
4418	10443.19652
4419	10442.5676
4420	10440.50065
4421	10439.57435
4422	10438.82776
4423	10436.95517
4424	10434.40467
4425	10432.86101
4426	10431.57578
4427	10430.97764
4428	10430.34783
4429	10429.85209
4430	10427.41888
4431	10425.20489
4432	10424.05706
4433	10422.51586
4434	10420.07057
4435	10419.35436
4436	10419.22343
4437	10418.28135
4438	10416.2889
4439	10414.78562
4440	10413.5095
4441	10411.67005
4442	10410.47634
4443	10409.0309
4444	10408.07655
4445	10407.24767
4446	10407.00155
4447	10406.31194
4448	10405.34498
4449	10404.45724
4450	10400.96115
4451	10399.97911
4452	10397.6097
4453	10397.56308
4454	10397.05655
4455	10396.55386
4456	10394.42349
4457	10394.06948
4458	10393.39138
4459	10393.08957
4460	10392.05056
4461	10390.55748
4462	10389.19743
4463	10387.35392
4464	10386.66055
4465	10386.22273
4466	10384.81924
4467	10383.1497
4468	10382.47029
4469	10382.00117
4470	10380.03806
4471	10378.65891
4472	10378.12901
4473	10375.91246
4474	10374.9149
4475	10374.24362
4476	10373.47489
4477	10372.28381
4478	10372.03614
4479	10370.8919
4480	10368.36042
4481	10365.51104
4482	10364.16885
4483	10363.61554
4484	10362.22935
4485	10361.50188
4486	10358.24402
4487	10355.61943
4488	10355.00872
4489	10354.40171
4490	10351.97511
4491	10349.97508
4492	10348.16425
4493	10346.09583
4494	10345.03929
4495	10342.73456
4496	10341.20033
4497	10340.49364
4498	10339.55743
4499	10339.0619
4500	10337.66052
4501	10335.68216
4502	10334.97833
4503	10331.4651
4504	10329.65551
4505	10328.68358
4506	10326.45551
4507	10325.63985
4508	10324.85119
4509	10324.63806
4510	10323.76926
4511	10321.46055
4512	10319.35355
4513	10318.03004
4514	10316.81763
4515	10315.46147
4516	10314.39089
4517	10313.67047
4518	10312.80129
4519	10311.23578
4520	10308.71581
4521	10307.88444
4522	10306.67736
4523	10305.39927
4524	10304.90773
4525	10303.62389
4526	10301.43371
4527	10300.1162
4528	10297.71782
4529	10295.27742
4530	10292.45304
4531	10290.09429
4532	10289.14731
4533	10288.68733
4534	10287.86954
4535	10286.02812
4536	10285.6904
4537	10285.25975
4538	10283.80747
4539	10282.16544
4540	10281.30493
4541	10280.24037
4542	10279.26137
4543	10278.07988
4544	10277.10998
4545	10276.14854
4546	10275.55652
4547	10275.21987
4548	10274.04309
4549	10273.49208
4550	10270.82252
4551	10268.28357
4552	10267.69095
4553	10266.6609
4554	10266.45172
4555	10265.24095
4556	10263.47643
4557	10263.38976
4558	10262.2714
4559	10260.53475
4560	10259.96728
4561	10259.23752
4562	10257.32658
4563	10254.88276
4564	10252.95947
4565	10252.22694
4566	10250.81852
4567	10248.50326
4568	10246.88909
4569	10245.1956
4570	10244.68781
4571	10243.59515
4572	10241.83812
4573	10240.99869
4574	10240.41129
4575	10239.41835
4576	10238.08716
4577	10235.6741
4578	10235.27862
4579	10234.0377
4580	10231.69182
4581	10228.99619
4582	10228.02552
4583	10227.63214
4584	10225.41564
4585	10223.84477
4586	10221.70994
4587	10220.69514
4588	10219.08975
4589	10219.04076
4590	10217.5882
4591	10217.35316
4592	10214.96614
4593	10214.28628
4594	10213.30798
4595	10211.2893
4596	10210.36152
4597	10209.2732
4598	10207.77968
4599	10206.18388
4600	10204.81684
4601	10204.61983
4602	10204.16179
4603	10202.06729
4604	10200.90453
4605	10197.25668
4606	10196.69177
4607	10196.181
4608	10195.66488
4609	10195.47006
4610	10194.64108
4611	10192.86187
4612	10192.5703
4613	10190.40737
4614	10188.94691
4615	10188.47783
4616	10187.89075
4617	10186.21133
4618	10184.17937
4619	10182.88546
4620	10182.44159
4621	10181.53239
4622	10181.40093
4623	10180.59164
4624	10178.79489
4625	10177.57044
4626	10176.26392
4627	10174.03139
4628	10173.42486
4629	10173.05548
4630	10172.35045
4631	10171.58639
4632	10168.7325
4633	10168.23238
4634	10165.78103
4635	10164.07043
4636	10163.69343
4637	10162.41404
4638	10160.0184
4639	10158.73852
4640	10158.5343
4641	10156.44295
4642	10155.57379
4643	10154.01557
4644	10153.54539
4645	10152.57253
4646	10151.74078
4647	10150.52175
4648	10149.17039
4649	10148.10211
4650	10147.11584
4651	10144.15441
4652	10143.46003
4653	10140.49157
4654	10138.41185
4655	10137.14473
4656	10136.34882
4657	10135.04967
4658	10133.42354
4659	10131.93718
4660	10130.2508
4661	10128.68214
4662	10126.70843
4663	10126.15525
4664	10125.51071
4665	10123.85788
4666	10122.17473
4667	10120.96027
4668	10120.67721
4669	10118.49172
4670	10117.01505
4671	10114.90522
4672	10113.98125
4673	10111.26933
4674	10108.96226
4675	10108.08004
4676	10107.16065
4677	10105.15648
4678	10103.3937
4679	10102.65626
4680	10100.88525
4681	10100.69434
4682	10100.02813
4683	10098.84383
4684	10098.68286
4685	10098.22684
4686	10097.01338
4687	10095.91851
4688	10094.01722
4689	10092.64645
4690	10090.99021
4691	10089.41826
4692	10088.88204
4693	10088.67086
4694	10087.53515
4695	10085.35603
4696	10085.22524
4697	10083.91183
4698	10081.54023
4699	10081.21756
4700	10079.69414
4701	10078.53297
4702	10077.1117
4703	10077.01624
4704	10076.24422
4705	10074.5141
4706	10073.30259
4707	10072.64027
4708	10072.58265
4709	10072.38296
4710	10072.1849
4711	10071.27201
4712	10070.26319
4713	10069.55067
4714	10068.72609
4715	10067.31824
4716	10066.34842
4717	10065.03657
4718	10064.99709
4719	10062.74176
4720	10062.38065
4721	10061.42856
4722	10058.60844
4723	10057.80135
4724	10057.28005
4725	10056.21751
4726	10055.99652
4727	10054.68871
4728	10053.3933
4729	10053.20973
4730	10051.18725
4731	10051.04877
4732	10050.24914
4733	10049.22804
4734	10047.8121
4735	10045.49122
4736	10045.05992
4737	10043.22745
4738	10040.57479
4739	10039.78971
4740	10038.37112
4741	10037.50179
4742	10035.71791
4743	10034.45229
4744	10033.54171
4745	10031.94912
4746	10030.90385
4747	10030.71728
4748	10027.95366
4749	10027.90284
4750	10027.48783
4751	10026.15576
4752	10023.90558
4753	10023.68869
4754	10023.10342
4755	10021.88458
4756	10021.33339
4757	10020.95232
4758	10018.98265
4759	10016.79057
4760	10015.69269
4761	10014.66316
4762	10012.94832
4763	10010.62
4764	10009.51236
4765	10008.76671
4766	10007.44877
4767	10007.36321
4768	10006.76653
4769	10006.66858
4770	10003.9522
4771	10002.84274
4772	10001.12041
4773	10001.05044
4774	9999.271032
